IDNumber,data,Age,Gender,ParentHighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0027,q0028,q0029,q0030,q0031,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0057,q0058,q0059,q0060,q0061,q0063,q0064,q0065,q0068,q0070,q0071,q0072,q0073,q0075,q0076,q0077,q0078,q0079,q0081,q0082,q0083,q0084,q0086,q0088,q0089,q0090,q0091,q0092,q0095,q0096,q0097,q0098,q0102,q0103,q0105,q0106,q0107,q0108,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0120,q0121,q0122,age_range,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
105043,SM,7,Male,Bachelor's degree or higher,White,midwest,3,2,3,2,1,3,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,3,1,2,3,2,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,2,2,1,1,1,1,2,1,5 to 8 years,82,22,13,10,14,14,18,13,13
105044,SM,5,Female,Bachelor's degree or higher,White,midwest,2,1,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,3,2,1,2,1,1,1,2,2,1,1,2,1,3,2,2,1,2,2,1,1,1,5 to 8 years,75,15,13,10,12,11,15,14,16
105055,SM,7,Male,Bachelor's degree or higher,White,midwest,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,71,11,14,10,10,10,15,12,10
105056,SM,8,Female,Bachelor's degree or higher,White,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,72,10,11,11,11,15,14,10,10
105061,SM,6,Female,Bachelor's degree or higher,White,midwest,2,2,3,2,3,3,3,3,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,3,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,5 to 8 years,89,25,17,12,19,13,13,15,22
105066,SM,5,Female,Bachelor's degree or higher,White,midwest,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,5 to 8 years,77,17,11,14,14,12,16,10,12
105073,SM,5,Male,Bachelor's degree or higher,White,south,2,3,3,1,2,2,2,2,3,3,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,3,3,5 to 8 years,81,23,14,13,14,13,16,11,18
105084,SM,6,Female,Bachelor's degree or higher,White,midwest,2,1,2,2,2,3,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,3,2,1,1,1,2,2,3,2,1,1,4,1,1,1,2,2,1,1,2,1,1,3,1,3,3,4,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,5 to 8 years,94,17,12,18,15,22,12,15,11
105093,SM,11,Male,Bachelor's degree or higher,White,midwest,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,65,14,10,12,10,12,10,11,10
105096,SM,9,Female,Some college or associate degree,White,midwest,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,3,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,3,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,9 to 12 years,107,11,20,19,17,18,17,16,17
105097,SM,5,Female,Some college or associate degree,MultiRacial,midwest,2,3,3,2,2,3,3,2,3,3,1,2,1,1,1,1,1,1,1,2,2,3,2,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,1,1,1,1,2,2,3,1,1,2,2,2,3,1,1,2,1,1,1,1,1,1,1,3,1,2,3,2,1,3,2,1,2,1,2,1,1,2,2,5 to 8 years,90,26,12,17,14,15,16,16,17
105101,SM,5,Female,Some college or associate degree,Hispanic,midwest,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,5 to 8 years,73,14,12,11,14,13,12,11,13
105105,SM,9,Male,Bachelor's degree or higher,White,midwest,2,2,2,2,3,2,2,2,3,3,2,3,3,2,2,2,3,3,3,2,1,2,2,1,1,2,1,2,2,2,3,3,2,3,3,3,2,3,2,1,3,3,1,2,3,3,3,3,3,1,3,3,3,2,2,2,1,1,2,2,2,2,2,2,1,2,2,3,3,3,2,3,2,3,2,1,1,3,2,1,9 to 12 years,134,23,25,16,25,25,21,22,20
105119,SM,10,Male,Bachelor's degree or higher,White,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,63,10,10,10,10,12,11,10,10
106007,SM,8,Male,Bachelor's degree or higher,White,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5 to 8 years,61,10,10,10,10,10,10,11,11
106011,SM,8,Male,Bachelor's degree or higher,White,midwest,2,2,2,2,1,2,2,2,3,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,5 to 8 years,72,20,12,10,15,14,11,10,12
106017,SM,5,Male,Bachelor's degree or higher,White,midwest,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,1,1,2,1,5 to 8 years,77,15,11,12,12,13,17,12,13
106019,SM,6,Female,Bachelor's degree or higher,White,midwest,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5 to 8 years,72,13,12,10,13,15,11,11,11
106020,SM,8,Male,Bachelor's degree or higher,White,midwest,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,65,12,10,10,10,13,11,11,10
109111,SM,6,Female,Some college or associate degree,Hispanic,west,4,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,5 to 8 years,67,15,12,10,11,11,12,11,11
118005,SM,10,Male,Bachelor's degree or higher,Hispanic,south,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,9 to 12 years,62,11,12,10,10,10,10,10,12
118007,SM,8,Female,Bachelor's degree or higher,Hispanic,south,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5 to 8 years,71,14,11,11,13,13,13,10,11
118012,SM,8,Male,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,66,10,10,10,12,14,10,10,10
118013,SM,10,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,3,3,1,1,3,1,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,9 to 12 years,77,15,14,11,20,12,10,10,12
118014,SM,9,Female,Bachelor's degree or higher,MultiRacial,south,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,70,13,10,13,11,12,11,13,10
118015,SM,10,Female,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,9 to 12 years,72,10,12,13,12,11,13,11,12
118016,SM,8,Female,Bachelor's degree or higher,White,south,3,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,5 to 8 years,82,15,13,15,15,11,14,14,11
118031,SM,11,Female,Some college or associate degree,White,south,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,75,13,12,11,13,14,13,12,10
118059,SM,8,Male,Some college or associate degree,White,south,4,3,3,1,2,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,1,1,3,4,4,4,2,1,4,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,1,1,1,5 to 8 years,87,21,11,10,14,23,16,13,11
118077,SM,10,Male,Bachelor's degree or higher,White,south,1,1,2,1,2,1,1,1,3,2,1,4,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,3,4,4,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,9 to 12 years,87,15,16,10,15,19,13,14,17
118085,SM,9,Female,Bachelor's degree or higher,White,south,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9 to 12 years,64,11,10,10,12,11,11,10,11
119005,SM,6,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,68,10,12,14,11,11,10,10,10
119009,SM,9,Female,Bachelor's degree or higher,MultiRacial,south,1,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,65,20,10,10,11,13,11,10,10
119015,SM,12,Female,Bachelor's degree or higher,Black,south,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,9 to 12 years,61,11,10,10,10,11,10,10,11
119027,SM,8,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5 to 8 years,65,10,10,10,11,14,10,10,10
119030,SM,7,Male,Some college or associate degree,Hispanic,south,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,3,1,2,2,1,1,4,2,2,2,1,2,1,4,4,1,1,4,1,2,1,4,1,2,4,2,1,1,1,1,3,3,3,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,5 to 8 years,106,14,16,23,21,18,14,14,11
119031,SM,5,Female,Some college or associate degree,Hispanic,south,3,3,1,1,2,2,2,1,3,1,1,4,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,3,2,1,3,1,1,3,3,4,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,2,2,5 to 8 years,87,19,16,10,17,21,11,12,17
119032,SM,5,Female,Some college or associate degree,White,south,3,3,2,2,3,2,1,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,2,2,1,1,1,3,2,3,1,2,2,1,2,2,1,2,1,1,1,2,2,1,4,2,3,3,2,3,3,3,3,2,3,2,5 to 8 years,85,23,12,11,13,13,19,17,27
119033,SM,6,Female,Some college or associate degree,White,south,1,2,3,2,2,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,4,4,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,5 to 8 years,77,18,11,12,11,20,13,10,12
119035,SM,9,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,9 to 12 years,70,10,11,15,12,12,10,10,11
119036,SM,7,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5 to 8 years,66,10,10,12,11,13,10,10,11
119038,SM,7,Female,Bachelor's degree or higher,White,south,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,5 to 8 years,78,12,12,16,11,12,14,13,13
119040,SM,5,Male,Bachelor's degree or higher,Black,south,2,2,2,2,2,2,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,5 to 8 years,69,16,14,10,12,10,12,11,12
119051,SM,9,Female,High school graduate (including GED),White,south,3,3,3,3,4,4,3,3,3,3,1,4,2,1,1,2,3,2,3,1,1,2,1,1,2,1,3,3,3,2,2,3,2,2,1,3,3,4,4,2,1,2,3,3,2,1,3,2,3,1,2,2,3,2,1,2,1,1,2,2,1,1,1,2,2,1,2,3,2,3,3,4,3,4,3,3,3,4,4,4,9 to 12 years,122,32,20,19,26,21,18,18,35
119060,SM,10,Female,Bachelor's degree or higher,White,south,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,9 to 12 years,69,14,10,10,12,15,12,10,13
119061,SM,7,Male,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,5 to 8 years,62,10,10,10,10,11,11,10,12
119065,SM,8,Male,Bachelor's degree or higher,Black,south,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5 to 8 years,67,15,10,11,12,12,12,10,11
119066,SM,9,Male,Bachelor's degree or higher,Black,south,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9 to 12 years,64,14,10,11,11,10,12,10,11
119068,SM,10,Female,Bachelor's degree or higher,Black,south,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9 to 12 years,64,10,13,11,10,10,10,10,10
119070,SM,7,Female,Some college or associate degree,White,south,3,3,3,3,3,2,3,2,4,3,1,3,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,3,3,2,1,1,1,1,1,4,4,4,2,2,2,1,2,2,2,1,1,4,2,1,1,2,1,2,1,1,1,1,1,1,2,4,2,2,2,2,1,2,2,3,5 to 8 years,97,29,15,14,17,21,18,12,22
119076,SM,12,Male,Bachelor's degree or higher,Black,south,2,2,2,2,3,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9 to 12 years,62,22,10,10,10,12,10,10,11
